ID,LabID,LongID,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,SO2,Cl,Total,SiO2_n,TiO2_n,Al2O3_n,FeO_n,MnO_n,MgO_n,CaO_n,Na2O_n,K2O_n,P2O5_n,SO2_n,Cl_n,Total_n,Type,TAS_Class,Group,Eruption_ID,Magma,Volcano
NAP-1210,BP_L5-A_17,NAP-1210_BP_L5-A_17_T3 (T5)_Deception,52.7,3.13,13.39,12.48,0.22,4.08,7.81,4.77,0.71,0.67,0.04,0,100,52.7,3.13,13.39,12.48,0.22,4.08,7.81,4.77,0.71,0.67,0.04,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3 (T5),0,Deception
NAP-1211,BP_L5-A_17,NAP-1211_BP_L5-A_17_T3 (T5)_Deception,52.69,2.65,15.1,11.06,0.22,4.27,7.9,4.8,0.62,0.67,0.02,0,100,52.69,2.65,15.1,11.06,0.22,4.27,7.9,4.8,0.62,0.67,0.02,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3 (T5),0,Deception
NAP-1212,BP_L5-A_17,NAP-1212_BP_L5-A_17_T3 (T5)_Deception,53.31,2.66,15.04,11.23,0.26,4.28,7.92,3.99,0.61,0.68,0.01,0,99.99,53.31533153,2.660266027,15.04150415,11.23112311,0.260026003,4.280428043,7.920792079,3.99039904,0.610061006,0.680068007,0.010001,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3 (T5),0,Deception
NAP-1213,BP_L5-A_17,NAP-1213_BP_L5-A_17_T3 (T5)_Deception,52.61,2.67,14.68,11.48,0.21,4.48,8.02,4.77,0.64,0.39,0.06,0,100.01,52.60473953,2.669733027,14.67853215,11.47885211,0.209979002,4.479552045,8.01919808,4.769523048,0.639936006,0.389961004,0.059994001,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3 (T5),0,Deception
NAP-1217,JRI_345.3m,NAP-1217_JRI_345.3m_UK_SSandIs,59.86123612,0.945844584,16.08910891,8.239573957,0.175517552,0.936093609,6.377137714,4.231923192,0.419291929,0.01950195,0,0.204770477,97.5,61.39613961,0.97009701,16.50165017,8.450845085,0.180018002,0.96009601,6.540654065,4.340434043,0.430043004,0.020002,0,0.210021002,100,Intermediate,Andesite,NAP,Ssand_UK,0,SSandIs
DI-1,DI-29,DI-1_DI-29_1_Deception,52.70315232,1.91437442,16.14472692,9.193009,0.17480484,4.21429162,8.36355576,4.54527374,0.5830804,0.29046668,0,0,98.1267357,53.70926888,1.950920314,16.45293386,9.368505876,0.178141909,4.294743517,8.523218163,4.63204417,0.594211553,0.296011763,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-2,DI-31,DI-2_DI-31_2_Deception,55.6367147,1.44770136,16.17286706,7.4208064,0.15694266,3.88754394,6.9120275,5.13666398,0.86536646,0.2538179,0,0,97.89045196,56.8356909,1.478899454,16.5213938,7.580725445,0.160324788,3.971320861,7.060982314,5.247359551,0.884015185,0.259287699,0,0,100,Intermediate,Trachyandesite,DI,DI_UK_2,2,Deception
DI-3,DI-35,DI-3_DI-35_2_Deception,54.06873934,1.2844965,17.9217703,7.12247718,0.14058142,4.60045068,9.13434312,4.28465688,0.60233418,0.21357084,0,0,99.37342044,54.40965914,1.29259564,18.0347725,7.167386559,0.141467828,4.629457917,9.191937924,4.311672941,0.60613208,0.214917469,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-4,DI-36,DI-4_DI-36_2_Deception,54.4872531,1.34687,17.20707436,7.34518288,0.14687344,4.3526763,8.44882108,4.5655911,0.66874332,0.22814288,0,0,98.79722846,55.15058868,1.363266987,17.41655574,7.434604183,0.148661498,4.405666402,8.551678232,4.621173257,0.676884696,0.230920324,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-8,751.3,DI-8_751.3_1_Deception,51.75,2.51,15.27,11.148522,0.19,4.21,8.07,4.92,0.51,0.35,0,0,98.928522,52.31049545,2.537185383,15.43538677,11.26926975,0.192057858,4.255597794,8.157404798,4.973287683,0.515523723,0.35379079,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_1,1,Deception
DI-9,858.6,DI-9_858.6_1_Deception,53.25,1.71,16.88,8.620084,0.16,4.36,8.09,4.47,0.55,0.22,0,0,98.310084,54.1653489,1.739394303,17.1701613,8.768260233,0.162750344,4.434946877,8.229064274,4.546837738,0.559454308,0.223781723,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-10,789.11,DI-10_789.11_2_Deception,53.893,1.26,18.32,6.667518,0.13,5.09,9.19,4.18,0.61,0.2,0,0,99.540518,54.1417717,1.265816198,18.40456567,6.698295462,0.130600084,5.113495592,9.232421314,4.199295005,0.612815778,0.200923206,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-11,822.7,DI-11_822.7_2_Deception,54.41,1.47,17.42,7.78327,0.15,4.41,8.53,4.7,0.61,0.21,0,0,99.69327,54.57740528,1.474522804,17.47359676,7.807217077,0.150461511,4.423568411,8.556244569,4.714460665,0.61187681,0.210646115,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-12,863.1,DI-12_863.1_2_Deception,54.67,1.48,17.08,7.792268,0.15,4.34,8.25,4.86,0.58,0.22,0,0,99.422268,54.98768143,1.488600119,17.17925002,7.837548023,0.150871634,4.365219269,8.297939854,4.888240932,0.583370317,0.221278396,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-13,868.1,DI-13_868.1_2_Deception,55.16,1.43,16.92,7.576316,0.16,4.03,7.85,4.86,0.72,0.22,0,0,98.926316,55.75867194,1.44552032,17.10363904,7.658544568,0.161736539,4.073739085,7.935198962,4.912747383,0.727814427,0.222387742,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-14,789.9,DI-14_789.9_2_Deception,56.05,1.46,16.42,7.387358,0.16,4.06,6.99,5.12,0.88,0.25,0,0,98.777358,56.7437732,1.478071523,16.62324275,7.478796912,0.161980441,4.110253688,7.076520512,5.183374109,0.890892425,0.253094439,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-15,793.3,DI-15_793.3_2_Deception,56.17,1.46,16.82,7.594312,0.16,4.04,7.52,4.97,0.87,0.25,0,0,99.854312,56.25195234,1.462130148,16.84454047,7.605392144,0.160233441,4.045894383,7.530971722,4.977251258,0.871269335,0.250364751,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-16,823.2,DI-16_823.2_2_Deception,56.68,1.37,16.82,7.099422,0.15,3.62,7.15,5.26,0.86,0.22,0,0,99.229422,57.12015535,1.3806389,16.95061773,7.154553415,0.151164843,3.648111545,7.205524184,5.300847162,0.866678433,0.221708436,0,0,100,Intermediate,Trachyandesite,DI,DI_UK_2,2,Deception
DI-26,DI_29a_G_vidre4,DI-26_DI_29a_G_vidre4_2_Deception,54.11,1.58,15.41,8.38,0.14,4.38,7.83,4.72,0.69,0,0,0,97.24,55.645824760000004,1.624845742,15.84738791,8.617852735,0.143973673,4.50431921,8.052241876,4.85396956,0.709584533,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-41,DI_29b_A_1,DI-41_DI_29b_A_1 _1_Deception,52.8,3.05,13.14,12.46,0.2966,3.89,7.3,3.64,0.5485,0,0,0,97.1251,54.36287839,3.140279907,13.5289436,12.82881562,0.305379351,4.005143881,7.516079778,3.747743889,0.564735583,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-42,DI_29b_A_2,DI-42_DI_29b_A_2 _1_Deception,52.75,3.15,13.16,12.55,0.2212,3.7,7.25,3.7,0.5843,0,0,0,97.0655,54.34474659,3.245231313,13.55785526,12.92941364,0.227887354,3.811859002,7.46918318,3.811859002,0.601964653,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-43,DI_29B_A_vidre1,DI-43_DI_29B_A_vidre1_1_Deception,52.64,3.1,13.14,12.39,0.26,3.72,7.3,4.16,0.76,0,0,0,97.47,54.00636093,3.180465784,13.4810711,12.71160357,0.266748743,3.816558941,7.489483944,4.267979891,0.779727096,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-44,DI_29B_A_vidre2,DI-44_DI_29B_A_vidre2_1_Deception,52.54,3.18,12.96,12.34,0.23,3.72,7.39,4.09,0.72,0,0,0,97.17,54.07018627,3.272615005,13.33744983,12.69939282,0.23669857,3.828342081,7.605227951,4.209118041,0.740969435,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-45,DI_29B_A_vidre3,DI-45_DI_29B_A_vidre3_1_Deception,53.27,3.12,13.15,12.17,0.26,3.52,7.39,4.44,0.73,0,0,0,98.05,54.32942376,3.182049975,13.41152473,12.41203468,0.265170831,3.590005099,7.536970933,4.528301887,0.744518103,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-46,DI_29B_A_vidre4,DI-46_DI_29B_A_vidre4_1_Deception,52.56,3.21,13,12.27,0.21,3.65,7.27,4.13,0.76,0,0,0,97.06,54.15207088,3.30723264,13.39377705,12.64166495,0.216361014,3.760560478,7.49021224,4.255099938,0.783020812,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-48,DI_29B_A_vidre6,DI-48_DI_29B_A_vidre6_1_Deception,53.01,3.14,13.97,12.4,0.14,3.71,7.52,4.22,0.72,0,0,0,98.83,53.63755945,3.177172923,14.13538399,12.54679753,0.141657391,3.753920874,7.6090256,4.269958515,0.728523728,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-49,DI_29b_B_1,DI-49_DI_29b_B_1 _2_Deception,55.01,1.5649,16.32,7.78,0.1781,4.14,7.51,4.8,0.6081,0,0,0,97.9111,56.18361963,1.598286609,16.66818165,7.945983653,0.181899703,4.228325491,7.670223294,4.902406367,0.621073607,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-50,DI_29b_B_2,DI-50_DI_29b_B_2 _2_Deception,54.78,1.4567,16.43,7.69,0.1485,3.98,7.48,4.71,0.6054,0,0,0,97.2806,56.31133032,1.497420863,16.88928728,7.904967691,0.152651197,4.091257661,7.689097312,4.841664217,0.622323464,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-51,DI_29B_B_vidre1,DI-51_DI_29B_B_vidre1_2_Deception,54.73,1.63,16.25,7.66,0.16,3.89,7.38,4.89,0.71,0,0,0,97.3,56.24871531,1.675231244,16.70092497,7.872559096,0.164439877,3.997944502,7.584789311,5.025693731,0.729701953,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-52,DI_29B_B_vidre2,DI-52_DI_29B_B_vidre2_2_Deception,55.1,1.54,16.28,7.85,0.2,3.94,7.48,5,0.72,0,0,0,98.11,56.16145143,1.569666701,16.59361941,8.001223117,0.203852818,4.01590052,7.624095403,5.096320457,0.733870146,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-53,DI_29B_B_vidre3,DI-53_DI_29B_B_vidre3_2_Deception,54.67,1.53,16.22,7.8,0.18,4.19,7.56,4.77,0.68,0,0,0,97.6,56.01434426,1.567622951,16.61885246,7.991803279,0.18442623,4.293032787,7.745901639,4.887295082,0.696721311,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-54,DI_29B_B_vidre4,DI-54_DI_29B_B_vidre4_2_Deception,55.06,1.61,16.16,7.59,0.14,4,7.5,5.07,0.71,0,0,0,97.84,56.27555192,1.645543745,16.51676206,7.757563369,0.14309076,4.088307441,7.665576451,5.181929681,0.725674571,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-55,DI_29B_B_vidre5,DI-55_DI_29B_B_vidre5_2_Deception,55.12,1.65,16.17,7.61,0.13,3.82,7.47,4.67,0.73,0,0,0,97.37,56.60881175,1.694567115,16.606757730000002,7.815548937,0.133511348,3.923179624,7.671767485,4.796138441,0.749717572,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-60,DI_29B_C_vidre3,DI-60_DI_29B_C_vidre3_2_Deception,54.53,1.56,16.21,7.66,0.13,4.04,7.53,4.81,0.73,0,0,0,97.2,56.10082305,1.604938272,16.67695473,7.880658436,0.133744856,4.156378601,7.74691358,4.948559671,0.751028807,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-64,DI_29b_K_1,DI-64_DI_29b_K_1 _1_Deception,51.62,1.98,14.72,10.06,0.209,5.74,9.87,4.5,0.465,0,0,0,99.164,52.05518132,1.996692348,14.84409665,10.14481062,0.21076197,5.788390948,9.953208826,4.537937155,0.468920173,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-66,DI_29b_L_1,DI-66_DI_29b_L_1 _2_Deception,54.39,1.91,16.09,8.69,0.1746,3.75,7.17,4.68,0.6366,0,0,0,97.4912,55.78965076,1.959151185,16.5040537,8.913625025,0.179093087,3.846501018,7.354509946,4.80043327,0.652982013,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-67,DI_29b_L_2,DI-67_DI_29b_L_2 _2_Deception,54.97,1.91,16.31,8.39,0.1944,3.92,7.04,4.65,0.6511,0,0,0,98.0355,56.07152511,1.94827384,16.63683054,8.558124353,0.198295515,3.998551545,7.181072163,4.743179767,0.664147171,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-68,DI_29b_M_1,DI-68_DI_29b_M_1 _2_Deception,55.73,1.6331,16.47,7.72,0.1995,3.74,6.79,5.03,0.6689,0,0,0,97.9815,56.87808413,1.666743212,16.80929563,7.87903839,0.203609865,3.817047096,6.92987962,5.133622163,0.682679894,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-70,DI_29b_N_1,DI-70_DI_29b_N_1 _2_Deception,53.91,1.5006,16.3,7.93,0.1781,4.57,8.07,4.44,0.5164,0,0,0,97.4151,55.34049649,1.540418272,16.73251888,8.140421762,0.182825866,4.691264496,8.284136648,4.557814959,0.530102623,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-73,DI_30_A_vidre1,DI-73_DI_30_A_vidre1_3_Deception,56.83,2.31,14.14,9.79,0.21,2.67,5.53,5.6,1.1,0,0,0,98.18,57.88347932,2.352821349,14.40211856,9.971480953,0.21389285,2.719494805,5.632511713,5.70380933,1.120391118,0,0,0,100,Intermediate,Trachyandesite,DI,DI_UK_2,3,Deception
DI-74,DI_30_A_vidre2,DI-74_DI_30_A_vidre2_3_Deception,55.98,2.09,12.34,11.22,0.3,5.94,7.33,5.22,0.76,0,0,0,101.18,55.32713975,2.065625618,12.19608618,11.08914805,0.296501285,5.87072544,7.244514726,5.159122356,0.751136588,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,3,Deception
DI-75,DI_30_A_vidre3,DI-75_DI_30_A_vidre3_3_Deception,56.17,2.32,14.3,9.7,0.27,2.56,5.5,5.33,1.1,0,0,0,97.25,57.75835476,2.385604113,14.70437018,9.974293059,0.277634961,2.632390746,5.655526992,5.480719794,1.131105398,0,0,0,100,Intermediate,Trachyandesite,DI,DI_UK_2,3,Deception
DI-76,DI_30_AA_1,DI-76_DI_30_AA_1 _2_Deception,58.27,1.361,16.33,6.82,0.1882,3.17,5.99,4.25,0.9188,0,0,0,97.298,59.88817859,1.398795453,16.7834899,7.009393821,0.193426381,3.258032025,6.156344426,4.368024009,0.944315402,0,0,0,100,Intermediate,Andesite,DI,DI_UK_2,2,Deception
DI-77,DI_30_AA_2,DI-77_DI_30_AA_2 _2_Deception,59.04,1.4419,16.4,6.78,0.1766,2.89,6.06,4.14,0.9665,0,0,0,97.895,60.3095153,1.472904643,16.75264314,6.925787834,0.180397365,2.952142602,6.19030594,4.22902089,0.987282292,0,0,0,100,Intermediate,Andesite,DI,DI_UK_2,2,Deception
DI-78,DI_30_AB_1,DI-78_DI_30_AB_1 _2_Deception,55.1,1.5221,16.39,8.02,0.1944,4.33,7.97,4.56,0.5637,0,0,0,98.6502,55.85391616,1.542926421,16.61425927,8.129735165,0.197059915,4.389246043,8.079051031,4.622393062,0.571412932,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-79,DI_30_AB_2,DI-79_DI_30_AB_2 _2_Deception,54.34,1.5048,16.47,7.86,0.1911,4.43,8.08,4.29,0.5991,0,0,0,97.765,55.58226359,1.539201146,16.84651972,8.039687005,0.195468726,4.531273973,8.264716412,4.388073441,0.61279599,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-80,DI_30_AB_3,DI-80_DI_30_AB_3 _2_Deception,54.79,1.5901,16.66,7.87,0.1549,4.33,7.88,4.29,0.6301,0,0,0,98.1951,55.79708152,1.619327237,16.96622337,8.014656536,0.157747179,4.409588666,8.024840343,4.368853436,0.641681713,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-81,DI_30_AC_1,DI-81_DI_30_AC_1 _2_Deception,54.58,1.6263,16.61,8.24,0.1235,4.48,7.56,4.49,0.6051,0,0,0,98.3149,55.51549155,1.654174494,16.89469246,8.381232143,0.125616768,4.556786408,7.689577063,4.566957806,0.615471307,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-82,DI_30_AC_2,DI-82_DI_30_AC_2 _2_Deception,54.69,1.6011,16.45,8.14,0.1959,4.3,7.97,4.73,0.555,0,0,0,98.632,55.44853597,1.623306838,16.67815719,8.252899667,0.198617082,4.359639873,8.080541812,4.795603861,0.562697705,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-83,DI_30_AC_3,DI-83_DI_30_AC_3 _2_Deception,54.76,1.5679,16.43,8.06,0.1119,4.3,7.96,4.45,0.5788,0,0,0,98.2186,55.75318728,1.59633715,16.72799246,8.206184979,0.113929541,4.377989505,8.10437127,4.530710069,0.58929775,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-84,DI_30_AD_1,DI-84_DI_30_AD_1 _2_Deception,55.51,1.6492,16.3,7.75,0.1382,4.14,7.39,4.47,0.6744,0,0,0,98.0218,56.6302598,1.682482876,16.62895397,7.906404494,0.140989045,4.223550271,7.539139253,4.560210076,0.688010218,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-85,DI_30_AD_2,DI-85_DI_30_AD_2 _2_Deception,55.06,1.5417,16.45,7.74,0.1481,3.97,7.49,4.41,0.6908,0,0,0,97.5006,56.47144736,1.581221039,16.87169105,7.938412687,0.151896501,4.071769815,7.682004008,4.523049089,0.70850846,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-86,DI_30_AD_3,DI-86_DI_30_AD_3 _2_Deception,55.4,1.5323,16.37,8.16,0.1464,4.24,7.43,4.57,0.6302,0,0,0,98.4789,56.25570554,1.555967827,16.62285017,8.286038938,0.148661287,4.305490821,7.544763396,4.640587984,0.639934037,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-87,DI_30_AE_1,DI-87_DI_30_AE_1 _2_Deception,54.11,1.6093,15.8,9,0.1528,4.86,7.96,4.39,0.5985,0,0,0,98.4806,54.94483177,1.634128955,16.04376903,9.138855775,0.155157462,4.934982118,8.082810218,4.457730761,0.607733909,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-88,DI_30_AE_2,DI-88_DI_30_AE_2 _2_Deception,54.51,1.6356,16.24,8.7,0.1626,4.42,8.01,4.3,0.54990000000000006,0,0,0,98.5281,55.32431865,1.660034041,16.4826075,8.829968303,0.165029063,4.486029874,8.129660472,4.364237207,0.558114893,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-89,DI_30_AF_1,DI-89_DI_30_AF_1 _2_Deception,55.19,1.3673,16.44,7.92,0.1727,4.1,7.81,4.22,0.6239,0,0,0,97.8439,56.40617351,1.397429988,16.80227383,8.094526077,0.176505638,4.190348095,7.982102103,4.31299243,0.637648336,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-90,DI_30_AF_2,DI-90_DI_30_AF_2 _2_Deception,55.06,1.5752,16.5,7.74,0.2008,4.23,7.63,4.29,0.6143,0,0,0,97.8403,56.27537937,1.609970534,16.86421648,7.910850641,0.205232404,4.323371862,7.798422531,4.384696286,0.62785989,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-94,DI_30_B_vidreb,DI-94_DI_30_B_vidreb_2_Deception,53.67,1.73,16.13,7.93,0.17,4.4,8.21,4.76,0.61,0,0,0,97.61,54.98412048,1.772359389,16.52494621,8.124167606,0.174162483,4.507734863,8.411023461,4.876549534,0.62493597,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-96,DI_30_B_vidreb2,DI-96_DI_30_B_vidreb2_2_Deception,54.37,1.63,15.77,7.71,0.22,4.2,7.81,4.9,0.62,0,0,0,97.23,55.91895506,1.676437314,16.21927389,7.929651342,0.226267613,4.319654428,8.032500257,5.039596832,0.637663273,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-97,DI_30_C_vidre,DI-97_DI_30_C_vidre_2_Deception,54.31,1.63,15.74,7.84,0.17,4.1,7.65,5.04,0.67,0,0,0,97.15,55.90324241,1.677817808,16.20174987,8.069994853,0.174987133,4.220277921,7.874420998,5.187853834,0.689655172,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-98,DI_30_C_vidre1,DI-98_DI_30_C_vidre1_2_Deception,54.18,1.53,16.11,7.94,0.15,4.11,7.82,4.76,0.65,0,0,0,97.25,55.71208226,1.573264781,16.5655527,8.164524422,0.154241645,4.22622108,8.041131105,4.894601542,0.668380463,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-101,DI_30_C_vidre4,DI-101_DI_30_C_vidre4_2_Deception,53.86,1.52,15.91,8.21,0.16,4.29,8.21,4.58,0.64,0,0,0,97.38,55.30909838,1.560895461,16.3380571,8.4308893,0.164304785,4.405422058,8.4308893,4.703224481,0.657219142,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-105,DI_30_D_vidre4,DI-105_DI_30_D_vidre4_2_Deception,54.85,1.55,16.16,7.78,0.18,3.92,7.8,4.72,0.68,0,0,0,97.64,56.17574764,1.587464154,16.55059402,7.968045883,0.184350676,4.014748054,7.988529291,4.834084392,0.696435887,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-106,DI_30_D_vidreb,DI-106_DI_30_D_vidreb_2_Deception,53.78,1.62,16.15,7.77,0.15,4.23,8.14,4.61,0.62,0,0,0,97.07,55.40331719,1.668898733,16.63747811,8.004532811,0.15452766,4.357680025,8.38570104,4.749150098,0.63871433,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-108,DI_30_D_vidreb2,DI-108_DI_30_D_vidreb2_2_Deception,53.74,1.55,16.08,8.06,0.21,4.18,8.15,4.64,0.59,0,0,0,97.2,55.28806584,1.594650206,16.54320988,8.29218107,0.216049383,4.300411523,8.384773663,4.773662551,0.606995885,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-111,DI_30_F_vidre3,DI-111_DI_30_F_vidre3_2_Deception,54.29,1.59,16.03,8.01,0.16,3.92,7.69,4.97,0.67,0,0,0,97.33,55.77930751,1.63361759,16.46974211,8.229733895,0.164389191,4.02753519,7.900955512,5.106339258,0.688379739,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_2,2,Deception
DI-116,DI_30_J_1,DI-116_DI_30_J_1 _1_Deception,53.22,2.1,15.35,9.93,0.1484,4.95,8.23,4.77,0.5493,0,0,0,99.2477,53.62340891,2.115918052,15.46635338,10.00526964,0.149524876,4.987521121,8.292383602,4.806156717,0.553463707,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_1,1,Deception
DI-117,DI_30_J_2,DI-117_DI_30_J_2 _1_Deception,53.71,2.12,15.02,10.09,0.2009,4.91,8.22,4.51,0.5495,0,0,0,99.3304,54.07206656,2.134291214,15.1212519,10.15801809,0.202254295,4.943098991,8.27541216,4.540402535,0.553204256,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-118,DI_30_J_3,DI-118_DI_30_J_3 _1_Deception,53.47,2.23,14.85,10.13,0.159,4.71,7.95,4.74,0.5473,0,0,0,98.7863,54.12693865,2.25739804,15.03244883,10.25445836,0.160953493,4.767867609,8.047674627,4.798236193,0.554024192,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-119,DI_30_J_4,DI-119_DI_30_J_4 _1_Deception,53.13,2.26,14.97,10.37,0.1493,4.84,7.98,4.51,0.5409,0,0,0,98.7502,53.80242268,2.28860296,15.15946297,10.50124455,0.151189567,4.901255896,8.080996292,4.567079358,0.547745726,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-120,DI_30_J_vidre,DI-120_DI_30_J_vidre_1_Deception,52.56,2.33,14.53,9.81,0.24,4.54,8.21,4.5,0.69,0,0,0,97.41,53.95749923,2.391951545,14.91633303,10.07083462,0.246381275,4.660712453,8.428292783,4.619648907,0.708346166,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-121,DI_30_J_vidre2,DI-121_DI_30_J_vidre2_1_Deception,52.99,2.2,14.6,9.6,0.2,4.66,8.21,4.65,0.64,0,0,0,97.75,54.20971867,2.250639386,14.93606138,9.820971867,0.204603581,4.767263427,8.398976982,4.757033248,0.654731458,0,0,0,100,Intermediate,Basaltic Trachyandesite,DI,DI_UK_1,1,Deception
DI-122,DI_30_J_vidre3,DI-122_DI_30_J_vidre3_1_Deception,52.97,2.16,14.92,9.61,0.24,4.56,8.38,4.43,0.64,0,0,0,97.91,54.10070473,2.20610765,15.23848432,9.81513635,0.245123072,4.657338372,8.558880605,4.524563375,0.653661526,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_1,1,Deception
DI-124,DI_30_K_vidre2,DI-124_DI_30_K_vidre2_2_Deception,53.63,1.88,14.81,8.83,0.22,4.81,7.98,4.5,0.65,0,0,0,97.31,55.11252698,1.931969993,15.21940191,9.074093105,0.226081595,4.942965779,8.200596033,4.624396259,0.667968349,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
DI-125,DI_30_K_vidre3,DI-125_DI_30_K_vidre3_2_Deception,53.89,1.65,15.59,8.18,0.18,4.62,8.09,4.69,0.66,0,0,0,97.55,55.24346489,1.691440287,15.98154792,8.385443362,0.184520759,4.736032804,8.293182983,4.807790876,0.676576115,0,0,0,100,Intermediate,Basaltic Andesite,DI,DI_UK_2,2,Deception
